# STRIDE 1 (fps adjusted: 20)
2026/03/06 21:13:48,V101_stereoi,0.037966,1.009448,0.033795,9.717191,35.322642,79.524063
2026/03/06 21:15:23,V101_stereoi,0.036284,1.007878,0.033283,9.717191,36.119633,77.769339
2026/03/06 21:16:58,V101_stereoi,0.036832,1.007736,0.033989,9.717191,35.743553,78.587599
2026/03/06 21:18:32,V101_stereoi,0.036659,1.008075,0.033535,9.717191,36.480115,77.000853
2026/03/06 21:20:03,V101_stereoi,0.035848,1.007550,0.033064,9.717191,37.625537,74.656742
2026/03/06 21:21:28,MH03_stereoi,0.027390,1.000028,0.027389,8.721770,38.264479,60.526108
2026/03/06 21:22:51,MH03_stereoi,0.029110,1.001391,0.028669,8.721770,38.428569,60.267662
2026/03/06 21:24:16,MH03_stereoi,0.029962,1.001855,0.029196,8.721770,36.927079,62.718201
2026/03/06 21:25:38,MH03_stereoi,0.029847,1.001390,0.029417,8.721770,39.343835,58.865639
2026/03/06 21:27:00,MH03_stereoi,0.029142,1.001322,0.028744,8.721770,39.245706,59.012825
2026/03/06 21:27:59,MH04_stereoi,0.043642,1.000800,0.043251,8.094973,42.932480,37.780254
2026/03/06 21:28:58,MH04_stereoi,0.046103,1.001780,0.044245,8.094973,42.840277,37.861567
2026/03/06 21:29:57,MH04_stereoi,0.049096,1.002502,0.045600,8.094973,43.088066,37.643834
2026/03/06 21:30:55,MH04_stereoi,0.045679,1.000386,0.045593,8.094973,43.003222,37.718104
2026/03/06 21:31:54,MH04_stereoi,0.047981,1.000965,0.047463,8.094973,43.148500,37.591109

# STRIDE 2 (fps adjusted: 10)
2026/03/30 16:05:37,V101_stereoi,0.039287,1.009656,0.035085,4.858596,31.633569,44.383231
2026/03/30 16:06:33,V101_stereoi,0.038297,1.009843,0.033794,4.858596,31.986141,43.894010
2026/03/30 16:07:26,V101_stereoi,0.038689,1.009817,0.034262,4.858596,33.868974,41.453868
2026/03/30 16:08:19,V101_stereoi,0.037467,1.008381,0.034173,4.858596,33.940696,41.366271
2026/03/30 16:09:12,V101_stereoi,0.037596,1.007669,0.034865,4.858596,34.029459,41.258370
2026/03/30 16:09:59,MH03_stereoi,0.037111,1.002887,0.035606,4.357083,35.972357,32.163586
2026/03/30 16:10:46,MH03_stereoi,0.030672,1.000902,0.030497,4.357083,36.336989,31.840833
2026/03/30 16:11:33,MH03_stereoi,0.033523,1.001633,0.032995,4.357083,36.105587,32.044902
2026/03/30 16:12:19,MH03_stereoi,0.415547,0.997374,0.415438,4.357083,36.703283,31.523066
2026/03/30 16:13:04,MH03_stereoi,0.033512,1.001819,0.032856,4.357083,38.539417,30.021211
2026/03/30 16:13:37,MH04_stereoi,0.049538,1.002546,0.045947,4.044955,42.189660,19.199017
2026/03/30 16:14:10,MH04_stereoi,0.057401,1.004063,0.049235,4.044955,41.837512,19.360616
2026/03/30 16:14:42,MH04_stereoi,0.057939,1.004921,0.045627,4.044955,41.997116,19.287039
2026/03/30 16:15:15,MH04_stereoi,0.057018,1.004345,0.047497,4.044955,42.216752,19.186697
2026/03/30 16:15:48,MH04_stereoi,0.047272,1.002247,0.044355,4.044955,42.005628,19.283130

# STRIDE 3 (fps adjusted: 7)
2026/03/30 16:30:01,V101_stereoi,0.234136,1.013776,0.232806,3.239064,31.948505,29.297145
2026/03/30 16:30:40,V101_stereoi,0.039315,1.009010,0.035683,3.239064,31.494297,29.719666
2026/03/30 16:31:19,V101_stereoi,0.038650,1.009401,0.034604,3.239064,32.080041,29.177020
2026/03/30 16:31:57,V101_stereoi,0.201918,1.010345,0.201039,3.239064,33.525209,27.919289
2026/03/30 16:32:34,V101_stereoi,0.038017,1.009386,0.033910,3.239064,33.769879,27.717008
2026/03/30 16:33:07,MH03_stereoi,0.520928,0.997997,0.520878,2.904722,36.618790,21.054764
2026/03/30 16:33:40,MH03_stereoi,0.038091,1.002414,0.037072,2.904722,36.703170,21.006360
2026/03/30 16:34:13,MH03_stereoi,0.033712,1.000727,0.033609,2.904722,36.754232,20.977176
2026/03/30 16:34:46,MH03_stereoi,0.665167,0.944908,0.631579,2.904722,36.097438,21.358857
2026/03/30 16:35:19,MH03_stereoi,0.182131,0.990327,0.178646,2.904722,36.559439,21.088945
2026/03/30 16:35:44,MH04_stereoi,0.049914,1.003034,0.044773,2.693262,39.962778,13.512574
2026/03/30 16:36:09,MH04_stereoi,0.046391,1.001448,0.045176,2.693262,39.602128,13.635631
2026/03/30 16:36:34,MH04_stereoi,0.057934,1.003183,0.053110,2.693262,39.352943,13.721973
2026/03/30 16:36:57,MH04_stereoi,0.061575,1.000577,0.061432,2.693262,41.227822,13.097951
2026/03/30 16:37:21,MH04_stereoi,0.054982,1.002447,0.052019,2.693262,41.993431,12.859154

# STRIDE 4 (fps adjusted: 5)
2026/03/30 16:52:38,V101_stereoi,0.038103,1.008493,0.034921,2.309139,31.747319,21.009648
2026/03/30 16:53:08,V101_stereoi,2.664102,0.342350,1.344388,2.201170,33.043296,19.247474
2026/03/30 16:53:38,V101_stereoi,6.408711,0.112346,1.631695,2.232516,33.321254,19.357014
